"","fare_amount","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","pickup_date","pickup_hour","pickup_month","pickup_year","pickup_day_of_week","pickup_day","trip_distance"
"2755",18,-73.997042,40.722544,-73.870594,40.773882,1,"1554",8,4,2013,1,7,7.51777836718834
"2756",10.9,-74.005385,40.706577,-73.983027,40.73506,5,"599",16,8,2010,2,23,2.29248168627998
"2757",4.5,-73.983196,40.771523,-73.989499,40.762877,1,"1384",22,10,2012,6,19,0.683151511358757
"2758",7,-73.983077,40.741897,-73.998423,40.733066,1,"1573",23,4,2013,6,26,1.00996800779717
"2759",7.5,-73.963552,40.765867,-73.950632,40.783175,1,"1634",9,6,2013,4,26,1.37525604395825
"2760",16.11,-73.98796,40.74779,-73.92918,40.68391,2,"2079",3,9,2014,1,14,5.38714361978922
"2761",11.5,-74.008905,40.740719,-73.996966,40.767047,3,"2131",0,11,2014,4,5,1.9255796013175
"2762",4.5,-73.975352,40.752498,-73.970205,40.756513,2,"2162",12,12,2014,7,6,0.387120211432106
"2763",6.5,-73.986068,40.759049,-73.977589,40.74553,3,"1328",22,8,2012,6,24,1.03529999057069
"2764",5.7,-73.95357,40.771418,-73.95357,40.771418,2,"238",18,8,2009,4,26,0
"2765",4.9,-73.977972,40.752632,-73.989862,40.758384,2,"1142",16,2,2012,2,20,0.739208786388132
"2766",13.09,-74.008635,40.745275,-73.98754,40.692467,2,"1674",20,8,2013,2,5,3.81651373419957
"2767",8.1,-73.969268,40.761789,-73.992104,40.748907,1,"15",10,1,2009,5,15,1.49187521816108
"2768",4.5,-73.998395,40.7198,-73.994143,40.720983,2,"1623",0,6,2013,7,15,0.237454554181628
"2769",12.9,-73.999741,40.733367,-73.952607,40.766481,1,"126",7,5,2009,4,6,3.36850383774278
"2770",8.9,-74.009637,40.706158,-74.004395,40.74049,5,"389",1,1,2010,1,24,2.39061565203293
"2771",7,-73.982427,40.782872,-73.984572,40.76099,6,"1676",6,8,2013,4,7,1.51775880745892
"2772",5.5,-73.999007,40.734505,-73.991231,40.738509,1,"1949",9,5,2014,4,7,0.492755472164911
"2773",5.7,-73.986267,40.740238,-73.981833,40.751557,1,"172",4,6,2009,1,21,0.816696036997431
"2774",5.7,-73.993947,40.751512,-73.978295,40.751042,4,"1112",15,1,2012,7,21,0.820813766875323
"2775",6.5,-73.989425,40.756467,-73.977003,40.756432,5,"1158",9,3,2012,4,7,0.650870547269187
"2776",5.7,-73.972182,40.749805,-73.96202,40.759563,1,"162",20,6,2009,5,11,0.859709459153883
"2777",3.7,-73.982598,40.775634,-73.981118,40.779035,1,"168",14,6,2009,4,17,0.247693481651852
"2778",15,-73.979023,40.755824,-73.989778,40.715666,2,"1419",22,11,2012,6,23,2.83437710104552
"2779",6.7,-73.985316,40.747449,-74.002334,40.733677,1,"258",18,9,2009,3,15,1.30497319930693
"2780",7.3,-73.981765,40.764036,-73.994749,40.759171,1,"952",23,8,2011,7,13,0.758944251878375
"2781",0.01,-73.93904114,40.71396255,-73.94167328,40.71399689,1,"2307",15,5,2015,6,1,0.138022736469092
"2782",5.5,-73.972763,40.79404,-73.979497,40.783193,1,"50",17,2,2009,5,19,0.829044811434197
"2783",6.5,-73.982793,40.722948,-73.98298,40.738927,1,"234",3,8,2009,7,22,1.10532247183564
"2784",8.1,-73.991276,40.730246,-73.992305,40.749003,1,"1034",22,11,2011,6,4,1.29855561744319
"2785",5.7,-73.970886,40.750996,-73.980573,40.746876,1,"550",21,7,2010,2,5,0.582145418884448
"2786",5.3,-73.973999,40.794791,-73.981724,40.782033,1,"645",16,10,2010,6,8,0.970796061201789
"2787",9.7,-73.983498,40.726803,-73.963022,40.763423,2,"965",0,8,2011,6,26,2.75094224624953
"2788",14.5,-74.000062,40.728077,-74.000772,40.693252,1,"1827",2,1,2014,1,5,2.40915812543028
"2789",18.5,-73.98636627,40.75766373,-73.95111847,40.77432632,6,"2342",12,6,2015,6,5,2.17676027772584
"2790",15.7,-74.007588,40.705051,-73.98351,40.726209,2,"562",0,7,2010,7,17,1.93273226020027
"2791",5.7,-73.993384,40.724406,-73.985828,40.731913,2,"689",12,11,2010,1,21,0.65307784786025
"2792",9.7,-74.00862,40.73101,-73.986269,40.734521,1,"488",8,5,2010,3,4,1.19643300753587
"2793",12.1,-73.983407,40.73946,-74.00971,40.722695,5,"1193",21,4,2012,4,11,1.80155666374119
"2794",15.17,-73.990607,40.749604,-73.947079,40.771591,1,"1969",11,5,2014,3,27,2.7411609940578
"2795",9.28,-73.79010773,40.64359283,-73.9396286,40.68373871,3,"2239",13,2,2015,1,22,8.32221605426479
"2796",10.5,-74.005433,40.727393,-74.00277,40.760572,1,"226",19,8,2009,6,14,2.29925472296429
"2797",5.7,-73.999983,40.717972,-74.013085,40.706043,1,"602",0,8,2010,5,26,1.07366572507639
"2798",19.3,-73.975408,40.741107,-73.870362,40.772742,1,"939",12,7,2011,1,31,5.92300861612411
"2799",4.5,-73.986266,40.769864,-73.99238,40.766606,1,"1261",15,6,2012,2,18,0.391630488171404
"2801",9.7,-74.003403,40.74841,-73.97522,40.755645,1,"394",8,1,2010,6,29,1.5592733886327
"2802",9,-74.003474,40.743563,-73.992998,40.723325,1,"1373",22,10,2012,2,8,1.50371504758592
"2803",13.5,-73.987549,40.752967,-74.007133,40.718245,1,"1899",12,3,2014,3,18,2.61189240622505
"2804",8.1,-73.998305,40.723893,-74.007642,40.743023,1,"189",12,7,2009,4,8,1.41083618186955
"2805",6.5,-73.968538,40.791038,-73.964535,40.798325,1,"661",18,10,2010,1,24,0.545897983562547
"2806",7.7,-73.969587,40.757687,-73.991362,40.75023,1,"1261",13,6,2012,2,18,1.25214626175414
"2807",15.5,-73.988707,40.758423,-73.952783,40.807937,1,"1446",21,12,2012,5,20,3.9077114567289
"2808",7.7,-73.953697,40.781957,-73.97702,40.758695,2,"350",22,12,2009,4,16,2.02034449582717
"2809",12.9,-73.958485,40.717132,-74.002027,40.730195,3,"895",23,6,2011,6,17,2.45490108958384
"2810",12.9,-74.016854,40.704856,-73.986499,40.759238,3,"1176",8,3,2012,1,25,4.08429440624289
"2811",10.5,-73.977233,40.752537,-73.973222,40.74405,2,"1672",11,8,2013,7,3,0.623545179745425
"2812",6.2,-73.980785,40.760819,-73.961937,40.767251,1,"56",23,2,2009,4,25,1.08305218190817
"2813",10.1,-73.992692,40.721336,-73.985342,40.752431,3,"284",11,10,2009,1,11,2.18508887382531
"2814",18.57,-73.984058,40.725367,-73.937057,40.8515,2,"443",0,3,2010,7,20,9.06529143598275
"2815",8.9,-73.998762,40.739793,-73.98404,40.721498,3,"807",19,3,2011,1,20,1.48220124901707
"2816",7,-73.96316,40.765527,-73.974852,40.755485,1,"1422",7,11,2012,2,26,0.926142505812199
"2817",17,-73.991472,40.739062,-73.985412,40.757667,5,"1595",20,5,2013,7,18,1.32552281908531
"2818",12.9,-74.012254,40.707684,-73.981788,40.732429,1,"907",22,6,2011,4,29,2.3410790054013
"2819",11,-73.970774,40.76406,-73.985585,40.744205,1,"1725",15,9,2013,4,25,1.57748746291938
"2820",7,-73.947122,40.775867,-73.963327,40.775137,1,"1635",10,6,2013,5,27,0.85033817541049
"2821",17.7,-73.789903,40.646763,-73.831675,40.71495,1,"36",8,2,2009,5,5,5.2006795341375
"2822",3.3,-73.983178,40.75328,-73.990112,40.751148,1,"308",15,11,2009,4,4,0.392126203000831
"2823",8.9,-73.978152,40.763186,-73.948793,40.775162,1,"391",18,1,2010,3,26,1.74690926816283
"2824",8.1,-73.99694,40.736328,-73.978925,40.719622,1,"706",10,12,2010,4,8,1.49233970552292
"2825",16.33,-73.928484,40.752077,-73.942403,40.837324,1,"1380",3,10,2012,2,15,5.94147491718102
"2826",9.5,-73.980614,40.774948,-73.952898,40.76994,1,"2187",19,12,2014,4,31,1.49261806736708
"2827",12.9,-73.969531,40.761098,-74.008205,40.747618,1,"667",12,10,2010,7,30,2.23066166785654
"2828",14,-73.999801,40.761493,-73.999849,40.726787,2,"1827",14,1,2014,1,5,2.4006404898176
"2829",8.5,-73.962885,40.758266,-73.973943,40.753754,1,"2091",7,9,2014,6,26,0.658111956632456
"2830",4.9,-73.974252,40.763983,-73.979582,40.77113,1,"17",21,1,2009,7,17,0.567769052494837
"2831",4.9,-73.9615,40.765137,-73.963433,40.774425,1,"558",16,7,2010,3,13,0.650388959572469
"2832",8.1,-73.992513,40.724272,-73.971767,40.755787,1,"1198",20,4,2012,2,16,2.43602348923116
"2833",4.1,-73.977317,40.729217,-73.973898,40.723533,5,"1259",22,6,2012,7,16,0.432089075679703
"2834",5,-73.996442,40.738065,-73.989957,40.74385,1,"1536",9,3,2013,4,20,0.525007534849866
"2835",18.64,-73.965558,40.762751,-73.89961,40.893033,2,"1954",7,5,2014,2,12,9.65013131805704
"2836",5,-73.988766,40.748727,-73.983768,40.743904,3,"2023",13,7,2014,1,20,0.424141547781963
"2837",5,-73.969712,40.757627,-73.964872,40.76416,1,"1391",18,10,2012,6,26,0.518179436171404
"2838",15.5,-73.990133,40.732394,-73.983055,40.774131,2,"1518",21,3,2013,7,2,2.91070366007937
"2839",6.1,-73.982278,40.768258,-73.983398,40.777658,1,"512",17,5,2010,6,28,0.652846363292196
"2840",10.9,-73.963067,40.71396,-73.959362,40.693653,1,"803",9,3,2011,4,16,1.41802212134128
"2841",19.7,-73.957519,40.769446,-73.986699,40.704185,1,"1309",9,8,2012,1,5,4.76618705987949
"2842",10.84,-73.975707,40.740567,-73.954125,40.77017,1,"455",15,4,2010,5,1,2.33916668056228
"2843",7.7,-73.99169,40.75461,-73.981742,40.736753,1,"517",20,6,2010,4,2,1.34069029404419
"2844",9.7,-73.986814,40.755239,-73.948467,40.783083,1,"916",0,7,2011,6,8,2.78297164592851
"2845",8.9,-73.931787,40.744885,-73.96177,40.761185,5,"1136",18,2,2012,3,14,1.93377880371145
"2846",7.7,-73.987365,40.733375,-73.992073,40.748968,1,"1251",21,6,2012,6,8,1.10644142039415
"2847",5,-73.978652,40.756637,-73.98087,40.744882,1,"1471",6,1,2013,2,14,0.821366454692834
"2848",5.3,-73.982818,40.766128,-73.977228,40.774344,2,"503",12,5,2010,4,19,0.639315533093761
"2849",8.1,-73.999833,40.720555,-74.007337,40.745858,1,"1221",0,5,2012,4,9,1.79387671799852
"2850",9.5,-73.960933,40.714865,-73.93024,40.705188,1,"1352",21,9,2012,2,17,1.74297474286249
"2851",4.5,-73.988487,40.764261,-73.987673,40.768005,1,"2099",21,10,2014,7,4,0.262462738402579
"2852",4.9,-73.96425,40.76535,-73.959785,40.776928,1,"50",16,2,2009,5,19,0.834315656699985
"2853",9.3,-73.962203,40.7791,-73.983427,40.755467,1,"749",15,1,2011,6,21,1.97700573600375
"2854",17.85,-73.979938,40.72697,-74.030845,40.62378,5,"1595",14,5,2013,7,18,7.62096897012005
"2855",4.5,-73.984604,40.779567,-73.976037,40.781937,1,"2009",17,7,2014,1,6,0.477722922747779
"2856",5.7,-73.987246,40.722394,-73.979053,40.739632,2,"1056",3,11,2011,7,26,1.26734310031325
"2857",7,-73.984648,40.764822,-73.972867,40.780352,2,"1799",11,12,2013,1,8,1.23887093212205
"2858",8.5,-73.982317,40.77158,-73.991508,40.750448,1,"885",13,6,2011,3,7,1.53899136545963
"2859",10.1,-73.989752,40.733122,-73.991453,40.755415,1,"1313",18,8,2012,5,9,1.54459741737408
"2860",11,-74.000982,40.736726,-73.969686,40.753725,1,"2163",0,12,2014,1,7,2.01802161146499
"2861",5.7,-73.969268,40.689497,-73.987556,40.692887,1,"527",5,6,2010,7,12,0.987409430014084
"2862",7.7,-73.991687,40.742357,-73.982053,40.757387,1,"636",10,9,2010,4,29,1.15572559487154
"2863",7.7,-73.98378,40.75509,-73.98019,40.78047,1,"1162",23,3,2012,1,11,1.76559814081321
"2864",22.1,-73.998093,40.741827,-73.998205,40.741022,1,"1317",4,8,2012,2,13,0.0559909530210655
"2865",11.3,-73.968918,40.800803,-73.98223,40.759102,1,"459",7,4,2010,2,5,2.96756358399846
"2866",9.7,-74.012383,40.70625,-74.008412,40.740502,1,"986",22,9,2011,7,17,2.37836328719545
"2867",6.5,-73.992142,40.755152,-73.994088,40.742758,5,"1102",10,1,2012,4,11,0.863345508396681
"2868",7.5,-74.001397,40.730982,-73.986025,40.730997,1,"1847",17,1,2014,7,25,0.805743989145681
"2869",4,-73.96999359,40.79735565,-73.97338104,40.79266739,1,"2194",17,1,2015,4,7,0.3696352856741
"2870",4.1,-73.966782,40.770082,-73.959085,40.769082,1,"1271",11,6,2012,5,28,0.40910419373448
"2871",11.5,-73.970405,40.755542,-73.979588,40.739857,1,"1801",8,12,2013,3,10,1.18687473491915
"2872",5.5,-73.950849,40.775601,-73.955532,40.764334,1,"1472",13,1,2013,3,15,0.817045761288691
"2873",10.1,-73.996553,40.737926,-74.010729,40.713406,1,"109",0,4,2009,1,19,1.85171735693641
"2874",5.3,-73.975915,40.760433,-73.96977,40.753163,1,"1033",8,11,2011,5,3,0.597114848651297
"2875",4.5,-73.988951,40.68897,-73.987473,40.696361,1,"1058",20,11,2011,2,28,0.517084031610313
"2876",4,-73.97198,40.782087,-73.96421,40.777242,1,"1468",12,1,2013,6,11,0.527203452832032
"2877",13.5,-73.972328,40.762339,-74.005899,40.745419,1,"1574",11,4,2013,7,27,2.11283269724919
"2878",9.5,-73.984612,40.744727,-74.009007,40.738165,5,"1630",0,6,2013,7,22,1.35667686281534
"2879",4,-73.976745,40.754324,-73.980767,40.750265,1,"1756",8,10,2013,7,26,0.351061705410309
"2880",13,-73.99528503,40.73093796,-73.98140717,40.75819397,1,"2297",9,4,2015,3,21,2.02073167275625
"2881",6.5,-73.926466,40.698029,-73.917236,40.688965,2,"2119",0,10,2014,6,24,0.792093237356835
"2883",9.7,-73.97383,40.783893,-73.966122,40.758115,5,"683",10,11,2010,2,15,1.82822987446854
"2884",14.5,-73.998347,40.723615,-73.967043,40.765702,1,"1659",17,7,2013,1,21,3.34159629504703
"2885",8.1,-74.009003,40.70419,-74.004953,40.720225,1,"876",22,5,2011,1,29,1.1292963347035
"2887",7.7,-73.984387,40.7469,-73.977563,40.759327,1,"1026",14,10,2011,5,27,0.930989730673547
"2888",7.5,-73.976159,40.736221,-73.977182,40.751998,1,"1561",6,4,2013,1,14,1.09262257897774
"2889",7.5,-73.991318,40.716976,-73.979405,40.73577,2,"1660",23,7,2013,2,22,1.44220648979683
"2890",16.5,-73.963432,40.774652,-73.963565,40.798447,4,"1772",23,11,2013,2,11,1.64593213362376
"2891",5.3,-73.94709,40.77931,-73.932545,40.794718,1,"876",13,5,2011,1,29,1.31002276920184
"2892",4.9,-73.98806,40.737962,-73.978757,40.74484,5,"1112",16,1,2012,7,21,0.681213218750927
"2893",20.5,-73.974314,40.783421,-74.016504,40.704708,4,"79",9,3,2009,6,20,5.87644545459866
"2894",3.5,-73.902097,40.763719,-73.90225,40.763566,1,"1817",14,12,2013,5,26,0.0132760989290283
"2895",9.3,-73.994505,40.751568,-74.004028,40.72383,1,"227",8,8,2009,7,15,1.98251297090655
"2896",4.9,-73.99022,40.729024,-73.986706,40.739917,1,"819",7,4,2011,7,2,0.775660924630752
"2897",6.1,-73.969675,40.762827,-73.971243,40.750877,1,"1024",16,10,2011,3,25,0.830663008080231
"2898",17.9,-74.001437,40.746365,-73.994981,40.680621,1,"56",19,2,2009,4,25,4.56014008279322
"2899",7.7,-73.969766,40.750719,-73.985779,40.727077,1,"64",23,3,2009,5,5,1.83810934416462
"2900",13.5,-73.991208,40.735045,-73.982087,40.773999,2,"1388",20,10,2012,3,23,2.73653257856556
"2901",5.5,-73.953682,40.779247,-73.944,40.791282,2,"2148",12,11,2014,7,22,0.974749349193179
"2902",4.1,-73.960055,40.76216,-73.952295,40.772953,2,"293",23,10,2009,3,20,0.850067859053602
"2903",6.9,-73.98711,40.751837,-73.991817,40.745208,1,"450",20,3,2010,7,27,0.520665610734974
"2904",5.3,-73.967705,40.765757,-73.970165,40.75795,1,"1263",20,6,2012,4,20,0.555183095040289
"2905",8.5,-73.955497,40.779622,-73.945918,40.804537,1,"2050",23,8,2014,7,16,1.79491097255526
"2906",9.3,-73.97242,40.786097,-74.004142,40.742573,2,"32",23,2,2009,1,1,3.43883656583204
"2907",9.3,-73.974532,40.75673,-73.977152,40.772657,1,"156",12,6,2009,6,5,1.11020004235694
"2908",12.1,-74.008897,40.719347,-73.983807,40.775435,1,"641",20,10,2010,2,4,4.09638449423386
"2909",5.3,-74.005907,40.745658,-73.992398,40.763875,1,"1044",22,11,2011,2,14,1.44528369916928
"2910",10,-74.007992,40.745295,-73.975648,40.74907,5,"1513",21,2,2013,2,25,1.71493591801726
"2911",7,-73.982378,40.768638,-73.994505,40.755911,1,"1541",19,3,2013,2,25,1.0856634744432
"2912",5.3,-73.998748,40.734675,-73.98564,40.742198,1,"839",1,4,2011,6,22,0.861829304411685
"2913",6.5,-73.990504,40.686635,-73.9796,40.677705,1,"1382",22,10,2012,4,17,0.841838575000363
"2914",5.5,-73.990087,40.746717,-73.991496,40.735604,1,"1763",20,11,2013,7,2,0.772232931156068
"2915",8.4,-73.979955,40.76066,-73.940125,40.838717,6,"1990",18,6,2014,3,17,5.78806180454013
"2916",9.3,-73.982473,40.771892,-73.964485,40.806915,3,"1156",6,3,2012,2,5,2.59928056153994
"2917",6.9,-73.977796,40.751688,-73.994923,40.7281,1,"477",16,4,2010,6,23,1.8622099577066
"2918",6.9,-73.99015,40.74434,-74.005672,40.727185,3,"961",22,8,2011,2,22,1.43872699277443
"2919",14.3,-73.940849,40.839893,-73.995482,40.753003,3,"998",18,9,2011,5,29,6.6563833747394
"2920",7.3,-73.993061,40.682895,-73.980984,40.664091,1,"1198",2,4,2012,2,16,1.44679173467597
"2921",21.31,-73.970661,40.796745,-74.007412,40.704836,1,"1891",6,3,2014,2,10,6.64268825815999
"2922",2.9,-73.98044946,40.7540737,-73.97379294,40.75715907,1,"789",12,3,2011,4,2,0.408894969404906
"2923",6.5,-73.967355,40.803322,-73.970437,40.78866,5,"1969",7,5,2014,3,27,1.02694200511939
"2924",8.21,-73.87218,40.774012,-73.979385,40.763688,2,"163",11,6,2009,6,12,5.6613103364686
"2925",7.7,-73.977319,40.758386,-74.001416,40.740196,1,"597",12,8,2010,7,21,1.78257910578731
"2926",18.5,-73.963651,40.754788,-73.998249,40.722817,2,"763",20,2,2011,6,4,2.85981630194742
"2927",12.1,-73.98005,40.76088,-73.945601,40.779532,1,"935",19,7,2011,4,27,2.21838088298447
"2928",5.7,-74.00073,40.731922,-73.99746,40.744927,1,"1158",20,3,2012,4,7,0.915745336251041
"2929",4,-73.956889,40.774853,-73.948228,40.774703,1,"1722",22,9,2013,1,22,0.453797293419425
"2930",9,-73.975267,40.78727,-73.984072,40.770265,1,"1850",11,1,2014,3,28,1.2634316821563
"2931",16.5,-73.997308,40.722485,-73.941775,40.714667,5,"2025",18,7,2014,3,22,2.96117483362415
"2932",5.7,-73.997157,40.764478,-73.991507,40.751532,5,"318",1,11,2009,7,14,0.943147276939305
"2933",9.7,-73.99532,40.739458,-73.967528,40.755732,2,"945",22,8,2011,7,6,1.84071655991837
"2934",7.3,-73.971292,40.795262,-73.987095,40.775587,1,"1061",14,12,2011,5,1,1.59284556934825
"2935",6,-73.968952,40.760995,-73.982053,40.766417,1,"1352",17,9,2012,2,17,0.782150240231831
"2936",16.1,-74.014675,40.717108,-73.979332,40.749867,5,"223",8,8,2009,3,11,2.92681948591251
"2937",15.7,-73.97372,40.67893,-73.985858,40.7439,2,"807",13,3,2011,1,20,4.53886097676101
"2938",13.5,-74.008575,40.71399,-73.984065,40.754592,1,"1973",11,5,2014,7,31,3.08834142102116
"2939",20.17,-73.996515,40.763457,-73.918502,40.870485,1,"2022",3,7,2014,7,19,8.45490172223859
"2940",9.7,-73.988002,40.721329,-73.990927,40.75021,3,"501",0,5,2010,2,17,2.00359350430473
"2941",4.9,-73.980772,40.733667,-73.992877,40.739547,1,"1186",12,4,2012,4,4,0.753621692612121
"2942",9,-73.98599,40.73489,-73.96218,40.75941,1,"1630",23,6,2013,7,22,2.10558013931483
"2943",5,-73.98267,40.766575,-73.98114,40.7598,3,"1762",9,11,2013,6,1,0.47543764697311
"2944",11.5,-73.97963715,40.73340988,-73.98036957,40.75070572,1,"2250",10,3,2015,5,5,1.1969813933287
"2945",8.2,-73.982624,40.763016,-73.983835,40.739079,1,"7",22,1,2009,4,7,1.65695520079365
"2946",8.1,-73.955962,40.782131,-73.975948,40.754734,1,"960",14,8,2011,1,21,2.16506479303492
"2947",12.5,-73.966023,40.763697,-73.961234,40.806531,1,"978",8,9,2011,6,9,2.97345619358262
"2948",7.5,-73.962377,40.770545,-73.98863,40.774303,2,"1486",21,1,2013,3,29,1.3995792767518
"2949",12.5,-73.972027,40.745702,-73.98384,40.761987,1,"2068",8,9,2014,4,3,1.28530788660496
"2950",10.9,-73.949524,40.780804,-73.977714,40.745619,1,"88",16,3,2009,1,29,2.84683653041931
"2951",9,-73.939085,40.748241,-73.927383,40.738079,1,"1376",18,10,2012,5,11,0.932833549751583
"2952",12.5,-74.00745,40.715697,-73.988826,40.74306,1,"1244",9,6,2012,6,1,2.1296474319052
"2953",6.1,-73.96943,40.762357,-73.959682,40.776722,1,"908",13,6,2011,5,30,1.11717810441576
"2954",8.5,-73.976975,40.784957,-73.949212,40.802692,1,"1132",23,2,2012,6,10,1.90226249191708
"2955",16.5,-73.979677,40.721392,-73.990157,40.684175,1,"1395",16,10,2012,3,30,2.6323316846406
"2956",14,-73.96813,40.787468,-73.977246,40.749968,1,"1597",20,5,2013,2,20,2.63749656745867
"2957",15.11,-73.988895,40.72313,-73.939175,40.816427,1,"1763",21,11,2013,7,2,6.95921520575379
"2958",10.5,-73.978115,40.761906,-73.983661,40.752903,1,"2045",10,8,2014,2,11,0.687204466190696
"2959",6.5,-73.969528,40.795182,-73.95129,40.785595,5,"374",16,1,2010,7,9,1.16275452314751
"2960",4.5,-73.997989,40.751111,-73.998652,40.758412,1,"2044",8,8,2014,1,10,0.506208904361856
"2962",9.5,-74.005833,40.737022,-73.99718,40.727265,2,"2043",13,8,2014,7,9,0.813139754185428
"2963",6.9,-73.958582,40.769036,-73.963671,40.756324,1,"114",8,4,2009,6,24,0.918831513029512
"2964",7.7,-74.00555,40.740815,-73.994443,40.748643,1,"660",20,10,2010,7,23,0.794978448765333
"2966",8.1,-74.007025,40.71601,-73.997088,40.741367,1,"896",11,6,2011,7,18,1.82967144498289
"2967",8,-73.99240112,40.74539566,-73.98880768,40.73115158,1,"2254",18,3,2015,2,9,1.0031118169651
"2968",7,-73.980431,40.753823,-73.996707,40.736571,1,"2178",20,12,2014,2,22,1.46681983249544
"2969",6.5,-74.001988,40.740288,-74.000857,40.7576,3,"46",15,2,2009,1,15,1.19894933033719
"2970",4.1,-73.953769,40.766935,-73.95915,40.759572,2,"547",11,7,2010,6,2,0.582122702616524
"2971",11,-73.972165,40.746082,-73.995317,40.717495,6,"1539",10,3,2013,7,23,2.32006347451608
"2972",14.5,-74.008357,40.711915,-73.947383,40.726463,2,"85",21,3,2009,5,26,3.35124894897109
"2973",6.5,-73.98771,40.741643,-73.96981,40.754533,1,"412",21,2,2010,4,17,1.29415353401683
"2974",9.5,-73.984292,40.740202,-73.980967,40.72111,2,"1651",21,7,2013,7,13,1.33205832763251
"2975",16.5,-74.004989,40.740884,-73.986227,40.670851,1,"401",10,2,2010,7,6,4.94312353535357
"2976",16.9,-74.01409,40.713848,-73.97853,40.75074,1,"955",22,8,2011,3,16,3.16006237328886
"2977",7.3,-73.980749,40.745682,-74.001443,40.740147,1,"204",9,7,2009,5,23,1.15010446916904
"2978",6.5,-73.995253,40.740004,-73.986178,40.755529,1,"449",14,3,2010,6,26,1.17446325781568
"2979",3.3,-73.979492,40.756092,-73.982285,40.751387,1,"667",17,10,2010,7,30,0.356839596959906
"2980",4.9,-74.004063,40.733044,-74.000902,40.739039,1,"1214",0,5,2012,4,2,0.446549628356794
"2981",4.5,-73.966778,40.753462,-73.976775,40.74549,2,"34",18,2,2009,3,3,0.760594095819331
"2982",3.7,-73.98475,40.769688,-73.985178,40.77295,1,"537",0,6,2010,3,22,0.226746095834473
"2983",8.5,-73.977129,40.743229,-73.982967,40.760851,1,"949",7,8,2011,4,10,1.25672688671425
"2984",7.3,-73.956,40.7818,-73.9704,40.7621,1,"985",8,9,2011,6,16,1.55751876770059
"2985",8.5,-73.989325,40.718372,-73.951776,40.714027,4,"1250",3,6,2012,5,7,1.99142688352924
"2986",7.5,-73.962526,40.804963,-73.951234,40.794027,1,"1924",19,4,2014,7,12,0.960116840307068
"2987",11,-73.98280334,40.76206207,-73.99219513,40.74107742,2,"2320",22,5,2015,5,14,1.53268157346979
"2988",6.9,-73.952123,40.798583,-73.970586,40.785857,1,"453",19,3,2010,3,30,1.30755836443889
