fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,pickup_date,pickup_day,pickup_hour,pickup_month,pickup_year,pickup_day_of_week,trip_distance
8.98,-73.97793,40.745909999999995,-73.902,40.76998,3.0,2091.0,27.0,0.0,9.0,2014.0,6,4.307869846401553
14.9,-74.00209,40.739525,-73.94494,40.718472,3.0,501.0,18.0,1.0,5.0,2010.0,2,3.327154406175318
8.71,-73.870835,40.773785,-73.88216,40.640656,1.0,912.0,5.0,12.0,7.0,2011.0,2,9.217430684706986
13.0,-74.007592,40.741005,-73.967572,40.752092,2.0,1628.0,21.0,2.0,6.0,2013.0,5,2.2305300517433815
6.5,-74.007597,40.742940000000004,-73.992725,40.763378,1.0,1821.0,31.0,15.0,12.0,2013.0,2,1.6124581296435638
6.5,-74.007161,40.728386,-73.990399,40.734768,1.0,786.0,28.0,14.0,2.0,2011.0,1,0.9821615529662596
8.52,-73.995295,40.726082,-73.981572,40.78286,2.0,2173.0,18.0,18.0,12.0,2014.0,4,3.988190296247866
14.5,-73.874214,40.77332,-73.934152,40.803134,1.0,1336.0,2.0,7.0,9.0,2012.0,0,3.751642109127226
21.0,-74.016642,40.727357,-73.985489,40.759248,1.0,1364.0,30.0,3.0,9.0,2012.0,0,2.7412971032433875
4.0,-73.9739,40.794182,-73.96876999999999,40.796857,1.0,1386.0,22.0,14.0,10.0,2012.0,1,0.3258271300477145
9.3,-74.00856,40.72048,-73.985927,40.735172999999996,5.0,335.0,2.0,17.0,12.0,2009.0,3,1.5604456693219744
5.7,-73.99121,40.744867,-73.982466,40.734588,1.0,980.0,12.0,1.0,9.0,2011.0,1,0.8449487572656031
5.7,-73.988132,40.769687,-73.992168,40.759057,1.0,1275.0,3.0,7.0,7.0,2012.0,2,0.7642276532834847
7.3,-73.970228,40.752514,-73.96929,40.761187,1.0,148.0,29.0,9.0,5.0,2009.0,5,0.6012539551864271
4.9,-73.96922099999999,40.760032,-73.979451,40.751562,2.0,447.0,25.0,10.0,3.0,2010.0,4,0.7931938362269307
17.0,-73.952984,40.674575,-73.936379,40.712992,1.0,2081.0,17.0,18.0,9.0,2014.0,3,2.7932627889087467
5.0,-73.98400879,40.758876799999996,-73.99149323,40.75009155,1.0,2281.0,6.0,10.0,4.0,2015.0,1,0.722428819340546
11.7,-73.971278,40.751115000000006,-73.98161999999999,40.771935,1.0,60.0,2.0,17.0,3.0,2009.0,1,1.5369720058272183
10.5,-73.992573,40.753575,-73.99900500000001,40.723118,2.0,122.0,3.0,10.0,5.0,2009.0,0,2.131145461933891
5.7,-73.98655699999999,40.745783,-73.994545,40.729995,0.0,792.0,6.0,12.0,3.0,2011.0,0,1.1682577517306605
10.68,-73.972626,40.757939,-74.031817,40.752986,1.0,1492.0,5.0,18.0,2.0,2013.0,2,3.1168056715460835
7.5,-73.993038,40.748284999999996,-74.008689,40.738245,2.0,1566.0,20.0,11.0,4.0,2013.0,6,1.0735293285407033
17.5,-73.992,40.731882,-73.96531,40.76885,1.0,1479.0,23.0,12.0,1.0,2013.0,3,2.911324948515622
4.9,-73.97995999999999,40.783583,-73.972036,40.792567,1.0,1078.0,19.0,15.0,12.0,2011.0,1,0.7464200601406152
11.5,-73.996747,40.729746,-73.98217700000001,40.755627000000004,1.0,1366.0,2.0,11.0,10.0,2012.0,2,1.9440708889959442
7.5,-73.988807,40.774088,-73.98266,40.757418,1.0,1901.0,21.0,7.0,3.0,2014.0,5,1.1958614790996343
11.0,-73.99284499999999,40.758221999999996,-74.00605,40.733145,1.0,2032.0,30.0,12.0,7.0,2014.0,3,1.8654453596946212
6.1,-73.973854,40.789801000000004,-73.977589,40.778738,1.0,424.0,2.0,13.0,3.0,2010.0,2,0.7889592964836364
13.7,-73.96765500000001,40.752185,-74.002775,40.718307,3.0,967.0,30.0,12.0,8.0,2011.0,2,2.9765475354773336
10.5,-73.964011,40.761069,-74.006733,40.744127,1.0,432.0,10.0,0.0,3.0,2010.0,3,2.523961957703805
12.5,-74.008478,40.711517,-73.97963299999999,40.734883,1.0,1583.0,7.0,19.0,5.0,2013.0,2,2.210838549155047
7.0,-73.97578100000001,40.733290000000004,-73.992576,40.742728,1.0,1617.0,10.0,4.0,6.0,2013.0,1,1.0946805198066212
5.3,-74.009845,40.705721000000004,-74.01702,40.706271,1.0,707.0,10.0,0.0,12.0,2010.0,5,0.3777236205836734
5.3,-73.976113,40.760553,-73.990137,40.758153,5.0,822.0,6.0,23.0,4.0,2011.0,3,0.7524499846605048
6.0,-73.975887,40.748795,-73.97147199999999,40.754884999999994,1.0,1633.0,26.0,17.0,6.0,2013.0,3,0.4800577181047332
16.5,-73.954397,40.7842,-73.976225,40.759427,1.0,1981.0,9.0,9.0,6.0,2014.0,1,2.0577352247895098
5.8,-73.98304399999999,40.762938,-73.970249,40.759576,1.0,74.0,16.0,23.0,3.0,2009.0,1,0.7087585489795805
11.3,-74.003935,40.738288,-73.963193,40.762074,2.0,942.0,4.0,21.0,8.0,2011.0,4,2.692334721263073
10.0,-73.995067,40.740362,-73.986542,40.72997,2.0,1475.0,19.0,19.0,1.0,2013.0,6,0.8454300433153489
12.5,-73.98988299999999,40.738493,-73.984596,40.703229,1.0,1750.0,21.0,0.0,10.0,2013.0,1,2.4521860075664264
8.9,-73.984987,40.736455,-74.00981,40.726167,1.0,172.0,22.0,12.0,6.0,2009.0,1,1.4813568187991528
6.1,-73.984063,40.721003,-74.001447,40.73108,2.0,672.0,5.0,2.0,11.0,2010.0,5,1.146005817425489
5.3,-74.008465,40.72002,-74.003342,40.722242,5.0,1244.0,2.0,15.0,6.0,2012.0,6,0.3090917890736256
10.74,-73.78195,40.644675,-73.94400300000001,40.672205,1.0,1291.0,19.0,18.0,7.0,2012.0,4,8.704333788235425
8.9,-73.950734,40.785838,-73.965958,40.80468,1.0,648.0,12.0,17.0,10.0,2010.0,2,1.526092885038116
5.3,-73.961014,40.760676000000004,-73.954365,40.769799,2.0,522.0,8.0,14.0,6.0,2010.0,2,0.719995442995798
8.0,-73.98254399999999,40.771279,-73.995296,40.749753000000005,1.0,1923.0,12.0,11.0,4.0,2014.0,6,1.6301688351019439
10.5,-73.98255920000001,40.76075745,-73.95818329,40.76869202,1.0,2288.0,13.0,18.0,4.0,2015.0,1,1.3884353544257726
6.9,-73.9913,40.7237,-74.0112,40.7135,1.0,958.0,20.0,5.0,8.0,2011.0,6,1.258042459408097
9.0,-73.99244499999999,40.726652,-73.97809000000001,40.751395,1.0,1604.0,28.0,23.0,5.0,2013.0,2,1.8674602205711244
7.0,-73.936788,40.819887,-73.943985,40.807134999999995,3.0,1924.0,13.0,5.0,4.0,2014.0,0,0.9580908607351435
5.0,-73.962262,40.767665,-73.953131,40.778222,1.0,2125.0,31.0,21.0,10.0,2014.0,5,0.8719638495502364
10.5,-73.981002,40.782077,-73.988452,40.755593,5.0,131.0,12.0,15.0,5.0,2009.0,2,1.8709336388197553
16.5,-73.926793,40.744318,-73.982228,40.727742,1.0,565.0,21.0,17.0,7.0,2010.0,3,3.1200332918517426
11.7,-73.97888,40.752421999999996,-74.00626700000001,40.733508,5.0,803.0,17.0,21.0,3.0,2011.0,4,1.939894497021865
10.0,-73.96538544,40.76107025,-73.95584869,40.74740219,1.0,2196.0,10.0,18.0,1.0,2015.0,6,1.0681694331397693
10.5,-73.99475699999999,40.7183,-73.972327,40.746396999999995,1.0,2001.0,29.0,7.0,6.0,2014.0,0,2.2688810304949536
3.7,-73.98751999999999,40.747508,-73.98047700000001,40.751445000000004,1.0,541.0,27.0,6.0,6.0,2010.0,0,0.45814813811917526
15.3,-73.871098,40.773733,-73.808188,40.774522999999995,2.0,1024.0,26.0,19.0,10.0,2011.0,3,3.292135563807071
8.1,-73.96940699999999,40.764294,-73.988609,40.7534,1.0,1104.0,14.0,16.0,1.0,2012.0,6,1.2555822442746514
6.9,-73.137393,41.366138,-73.974598,40.751311,1.0,5.0,6.0,10.0,1.0,2009.0,2,60.88511169003755
13.0,-73.96052399999999,40.764764,-73.97843,40.727799,1.0,1834.0,13.0,17.0,1.0,2014.0,1,2.720592891732296
5.5,-73.984895,40.72817,-73.98355699999999,40.738042,4.0,1890.0,10.0,9.0,3.0,2014.0,1,0.685677144140868
5.0,-73.980689,40.738353000000004,-73.973271,40.743629999999996,1.0,2169.0,14.0,11.0,12.0,2014.0,0,0.532670465604055
6.1,-73.990866,40.756004,-73.97160799999999,40.7625,1.0,42.0,12.0,6.0,2.0,2009.0,4,1.1032954566673077
6.5,-74.00108,40.731653,-73.989142,40.74754,1.0,770.0,12.0,10.0,2.0,2011.0,6,1.2631289238262369
10.0,-73.99415,40.751562,-73.98191,40.771707,1.0,1421.0,26.0,9.0,11.0,2012.0,1,1.5322088754535248
6.0,-73.99385699999999,40.73592,-73.991475,40.727571999999995,1.0,1905.0,25.0,18.0,3.0,2014.0,2,0.5901200305910883
6.5,-73.97349,40.748092,-73.975563,40.7604,2.0,1986.0,14.0,17.0,6.0,2014.0,6,0.8572942238582235
9.7,-73.980018,40.756184999999995,-73.97233,40.784675,1.0,369.0,5.0,20.0,1.0,2010.0,2,2.009155112117381
13.5,-73.95920799999999,40.779767,-73.99113299999999,40.750407,6.0,1464.0,8.0,7.0,1.0,2013.0,2,2.627973511798692
15.5,-73.998834,40.761209,-73.983564,40.721903000000005,1.0,2017.0,15.0,20.0,7.0,2014.0,2,2.8309843294774133
6.9,-73.982945,40.744533000000004,-74.002678,40.72866,1.0,1098.0,8.0,11.0,1.0,2012.0,0,1.5066713342405416
13.5,-73.97665500000001,40.75186,-73.98938299999999,40.723147,3.0,1457.0,1.0,2.0,1.0,2013.0,2,2.0927922275844244
3.5,-74.012033,40.71533,-74.011588,40.71613,1.0,1782.0,22.0,0.0,11.0,2013.0,5,0.05998657078267559
8.0,-73.99624399999999,40.743479,-74.009849,40.721484000000004,1.0,2054.0,21.0,7.0,8.0,2014.0,4,1.6783613014396355
8.1,-73.994043,40.751702,-73.976979,40.743113,1.0,248.0,6.0,21.0,9.0,2009.0,0,1.07237999491737
7.7,-73.98142,40.728892,-73.9761,40.752308,3.0,541.0,27.0,23.0,6.0,2010.0,0,1.641684922876082
15.7,-73.95546999999999,40.804327,-74.006753,40.751338,2.0,381.0,17.0,11.0,1.0,2010.0,0,4.539125707902021
5.7,-73.991755,40.769737,-73.987695,40.7562,1.0,416.0,22.0,14.0,2.0,2010.0,1,0.9591455000721407
10.0,-73.98485500000001,40.768496999999996,-74.002087,40.761137,2.0,1347.0,13.0,23.0,9.0,2012.0,4,1.0352706398958327
22.0,-74.003889,40.7257,-73.938777,40.810829,2.0,1357.0,23.0,1.0,9.0,2012.0,0,6.797434541987736
5.7,-74.004778,40.74689,-73.99128,40.750075,3.0,227.0,16.0,23.0,8.0,2009.0,0,0.7400154489903387
3.3,-73.989213,40.76323,-73.99228000000001,40.759015000000005,2.0,522.0,8.0,11.0,6.0,2010.0,2,0.3325309426197157
4.5,-73.98317800000001,40.767873,-73.979043,40.776613,4.0,625.0,19.0,20.0,9.0,2010.0,0,0.6414666370927937
16.9,-73.982184,40.691331,-73.977924,40.753484,3.0,746.0,19.0,15.0,1.0,2011.0,3,4.3001473204814875
12.0,-74.008475,40.710677000000004,-73.982448,40.757746000000004,1.0,1423.0,28.0,3.0,11.0,2012.0,3,3.526089727362937
9.5,-74.010419,40.718905,-73.990099,40.735038,4.0,1618.0,11.0,22.0,6.0,2013.0,2,1.5409584179357096
5.0,-73.97711945,40.74721909,-73.98313904,40.75214005,1.0,2356.0,20.0,3.0,6.0,2015.0,6,0.4635526259524916
6.5,-73.994423,40.750168,-73.993025,40.736967,1.0,326.0,23.0,20.0,11.0,2009.0,1,0.915032147523174
6.5,-73.961962,40.759384999999995,-73.94836,40.782434,1.0,998.0,30.0,19.0,9.0,2011.0,5,1.7443434054139373
4.9,-73.956061,40.779579,-73.956071,40.77193,1.0,1038.0,9.0,14.0,11.0,2011.0,3,0.5284951006124782
11.98,-73.98948299999999,40.744706,-73.861974,40.768544,1.0,1257.0,15.0,14.0,6.0,2012.0,5,6.873742195657296
15.3,-73.98155600000001,40.783716,-73.97512900000001,40.744191,1.0,1303.0,31.0,8.0,7.0,2012.0,2,2.7515470646967297
9.5,-73.977463,40.761222,-73.966133,40.761849,3.0,1384.0,20.0,12.0,10.0,2012.0,6,0.5945201910619289
11.96,-73.984487,40.745767,-73.935997,40.84361,1.0,2126.0,1.0,2.0,11.0,2014.0,6,7.220450250178519
6.9,-74.007724,40.742578,-74.004901,40.751211,2.0,203.0,23.0,21.0,7.0,2009.0,4,0.6145141490511999
4.1,-73.99056,40.756104,-73.980643,40.754758,1.0,966.0,29.0,5.0,8.0,2011.0,1,0.5273058373430924
11.97,-73.926043,40.762267,-73.949669,40.762002,1.0,1208.0,27.0,2.0,4.0,2012.0,5,1.236558104409576
13.0,-73.995972,40.720187,-74.008207,40.749845,1.0,1996.0,24.0,18.0,6.0,2014.0,2,2.1469537201678173
9.7,-73.992077,40.725643,-73.98910500000001,40.747882000000004,1.0,568.0,24.0,15.0,7.0,2010.0,6,1.5444240944957626
8.9,-73.972092,40.749891999999996,-73.991185,40.726925,1.0,791.0,5.0,19.0,3.0,2011.0,6,1.8754336065048318
6.5,-73.981882,40.749761,-73.97421700000001,40.751944,1.0,1215.0,4.0,13.0,5.0,2012.0,5,0.42861704965979275
7.5,-73.992223,40.748709999999996,-73.998547,40.758332,1.0,1576.0,30.0,8.0,4.0,2013.0,2,0.7426571820801188
4.0,-73.994457,40.750212,-74.000895,40.74714,2.0,2153.0,28.0,8.0,11.0,2014.0,5,0.3982632042498441
5.3,-73.993604,40.751411,-73.991003,40.765788,1.0,601.0,26.0,23.0,8.0,2010.0,4,1.0026384364618572
9.7,-73.96215,40.779097,-73.981937,40.773165000000006,5.0,1045.0,16.0,13.0,11.0,2011.0,3,1.1134754496718982
11.5,-73.98446,40.765227,-73.95384200000001,40.772873,1.0,1353.0,19.0,19.0,9.0,2012.0,3,1.6870190962550309
10.5,-73.967145,40.803702,-73.981677,40.77851,5.0,1374.0,10.0,9.0,10.0,2012.0,3,1.8993548114110903
10.5,-73.946265,40.777153000000006,-73.991182,40.750367,5.0,762.0,4.0,5.0,2.0,2011.0,5,2.9917365013686084
18.1,-73.990321,40.756640999999995,-73.93991,40.817859999999996,1.0,841.0,25.0,7.0,4.0,2011.0,1,4.984582992544617
22.1,-73.989573,40.754288,-73.92971700000001,40.854687,5.0,1036.0,7.0,15.0,11.0,2011.0,1,7.610540833455557
7.5,-73.954338,40.781351,-73.95841899999999,40.76871,1.0,1856.0,4.0,15.0,2.0,2014.0,2,0.8991317370965287
9.7,-73.97794,40.773608,-73.970321,40.755871,1.0,963.0,25.0,16.0,8.0,2011.0,4,1.2887360711441167
7.7,-73.97479799999999,40.76189,-73.952859,40.777031,2.0,1296.0,24.0,19.0,7.0,2012.0,2,1.5531709725788827
6.5,-73.980363,40.783716,-73.984278,40.769983,1.0,1928.0,17.0,11.0,4.0,2014.0,4,0.9707170826862221
4.9,-73.97618299999999,40.765483,-73.962612,40.76882,1.0,38.0,8.0,8.0,2.0,2009.0,0,0.7466499803509042
5.3,-73.997793,40.674704999999996,-74.010363,40.6732,1.0,413.0,19.0,18.0,2.0,2010.0,5,0.66685673119448
21.3,-73.951925,40.7693,-74.010065,40.721,2.0,562.0,18.0,19.0,7.0,2010.0,0,4.516568577927122
10.0,-73.960187,40.769252,-73.99046,40.755332,1.0,1576.0,30.0,10.0,4.0,2013.0,2,1.8533625926904878
16.5,-73.994905,40.720687,-73.97819,40.776327,1.0,1626.0,19.0,22.0,6.0,2013.0,3,3.94265710516045
3.0,-73.967822,40.765781,-73.970472,40.762188,1.0,1839.0,18.0,18.0,1.0,2014.0,6,0.2843607879206417
16.0,-73.94854000000001,40.754012,-73.989395,40.774465,1.0,2099.0,5.0,3.0,10.0,2014.0,0,2.562828789235564
5.7,-73.97694399999999,40.759046999999995,-73.977094,40.750479999999996,1.0,1039.0,10.0,8.0,11.0,2011.0,4,0.591974576490101
3.7,-73.986665,40.761137,-73.977163,40.757428000000004,3.0,88.0,30.0,18.0,3.0,2009.0,1,0.559438048806305
8.1,-74.006322,40.739657,-73.98122,40.750087,1.0,1136.0,15.0,23.0,2.0,2012.0,3,1.498646794348696
6.5,-73.98675300000001,40.740155,-73.97582299999999,40.755358,1.0,1458.0,2.0,13.0,1.0,2013.0,3,1.1961275948629821
4.5,-73.980664,40.737797,-73.989233,40.734139,1.0,1685.0,17.0,22.0,8.0,2013.0,6,0.514915826505423
6.9,-73.988775,40.736971999999994,-73.99193000000001,40.721933,2.0,51.0,21.0,0.0,2.0,2009.0,6,1.052143464483961
8.5,-73.961205,40.806618,-73.953781,40.787825,1.0,1066.0,7.0,9.0,12.0,2011.0,3,1.3552918022006053
21.7,-73.994463,40.720597,-73.924185,40.763457,2.0,1073.0,14.0,2.0,12.0,2011.0,3,4.722756219174028
8.5,-73.987153,40.749515,-73.987472,40.762285,1.0,1381.0,17.0,12.0,10.0,2012.0,3,0.8824797098289895
13.5,-73.95524,40.780057,-73.96252,40.76727,5.0,2033.0,31.0,12.0,7.0,2014.0,4,0.9621149374996576
6.41,-73.986407,40.742821,-73.951036,40.821797,1.0,2148.0,23.0,23.0,11.0,2014.0,0,5.761955372454252
9.0,-73.9969635,40.72500992,-73.99474335,40.75044632,1.0,2344.0,8.0,4.0,6.0,2015.0,1,1.761324654868743
4.1,-73.992111,40.756396,-73.994575,40.750609000000004,1.0,122.0,3.0,4.0,5.0,2009.0,0,0.4201268911005093
8.9,-73.952107,40.777413,-73.973362,40.795138,4.0,150.0,31.0,3.0,5.0,2009.0,0,1.6541590121003857
10.5,-73.99171899999999,40.766282000000004,-73.973674,40.747684,2.0,312.0,9.0,12.0,11.0,2009.0,1,1.594727766490571
7.0,-73.98109699999999,40.725044,-73.99052900000001,40.737134999999995,1.0,1521.0,6.0,18.0,3.0,2013.0,3,0.9704535349628809
8.9,-73.975787,40.752693,-73.994188,40.742585,1.0,442.0,20.0,13.0,3.0,2010.0,6,1.189745645018892
8.5,-73.98604300000001,40.752559999999995,-73.957013,40.775114,1.0,581.0,6.0,22.0,8.0,2010.0,5,2.176313134367543
17.14,-73.98041500000001,40.753807,-73.871842,40.774421999999994,2.0,1319.0,16.0,16.0,8.0,2012.0,4,5.8576100661999195
19.5,-74.004439,40.707431,-73.98424200000001,40.762725,2.0,1518.0,3.0,16.0,3.0,2013.0,0,3.964077388443846
6.0,-74.001655,40.733727,-74.008415,40.716637,1.0,1580.0,4.0,13.0,5.0,2013.0,6,1.2327181409608843
6.0,-73.98004499999999,40.754343,-73.970568,40.754419,1.0,1843.0,22.0,18.0,1.0,2014.0,3,0.4960467246735
6.5,-73.969719,40.763036,-73.95506,40.765582,1.0,194.0,14.0,15.0,7.0,2009.0,2,0.7870372252465461
18.5,-73.96410300000001,40.764703000000004,-74.002682,40.723725,1.0,198.0,18.0,19.0,7.0,2009.0,6,3.4777422792316544
6.5,-73.984437,40.750902,-73.977672,40.760995,1.0,530.0,16.0,21.0,6.0,2010.0,3,0.7820950162953375
11.7,-73.986558,40.733159,-73.983361,40.774529,1.0,220.0,9.0,0.0,8.0,2009.0,0,2.863284402238745
12.1,-73.99764300000001,40.71678,-74.009774,40.680084,1.0,572.0,28.0,20.0,7.0,2010.0,3,2.6138689439236
7.3,-73.975995,40.776095,-73.953485,40.772663,1.0,1020.0,22.0,23.0,10.0,2011.0,6,1.2014352791197658
5.0,-73.976913,40.749262,-73.974715,40.756496999999996,1.0,1735.0,6.0,10.0,10.0,2013.0,0,0.5129574966014491
6.1,-73.980675,40.725832000000004,-73.99486999999999,40.723019,1.0,468.0,15.0,20.0,4.0,2010.0,4,0.7682810527351812
8.5,-74.001006,40.746521,-73.98240899999999,40.762725,2.0,824.0,8.0,16.0,4.0,2011.0,5,1.4835385010010291
10.1,-73.98743499999999,40.739477,-73.961433,40.7667,5.0,129.0,10.0,17.0,5.0,2009.0,0,2.3216538819954278
7.3,-74.016947,40.708877,-74.009297,40.710634999999996,1.0,1083.0,24.0,11.0,12.0,2011.0,6,0.4186710697516686
4.5,-73.99507,40.723096999999996,-74.00564200000001,40.726657,1.0,633.0,27.0,9.0,9.0,2010.0,1,0.6057628137900649
5.7,-73.97801899999999,40.766622,-73.97753,40.753603999999996,3.0,1265.0,23.0,17.0,6.0,2012.0,6,0.8998209035627902
3.5,-73.990298,40.740751,-73.99363000000001,40.736354999999996,1.0,2177.0,22.0,19.0,12.0,2014.0,1,0.35026041877242564
17.7,-73.946454,40.785162,-73.919916,40.757851,1.0,167.0,17.0,15.0,6.0,2009.0,3,2.342875574507508
9.0,-73.990112,40.760806,-73.97609,40.748810999999996,1.0,1384.0,20.0,3.0,10.0,2012.0,6,1.107009685024379
8.5,-73.988573,40.722802,-73.987638,40.741095,1.0,97.0,8.0,9.0,4.0,2009.0,3,1.2648718644284547
7.3,-74.00829499999999,40.725907,-73.988072,40.728845,2.0,1146.0,25.0,19.0,2.0,2012.0,6,1.0781685134464707
4.5,-73.985313,40.723637,-73.995265,40.7252,3.0,1631.0,24.0,22.0,6.0,2013.0,1,0.5321870249113876
10.0,-74.005892,40.7485,-74.00614399999999,40.72318,1.0,1710.0,11.0,8.0,9.0,2013.0,3,1.7494927353281975
15.08,-73.78853000000001,40.641945,-73.971692,40.757002,1.0,2038.0,5.0,15.0,8.0,2014.0,2,12.459976710615065
4.5,-73.982817,40.766964,-73.97803499999999,40.777165999999994,1.0,531.0,17.0,0.0,6.0,2010.0,4,0.7479839044313603
10.5,-73.954594,40.769849,-73.991878,40.753893,1.0,680.0,13.0,7.0,11.0,2010.0,6,2.24110892434588
8.9,-74.012919,40.716524,-73.995577,40.74816,1.0,1199.0,18.0,18.0,4.0,2012.0,3,2.3669149547468353
12.97,-73.78383199999999,40.64866,-73.95946500000001,40.71137,2.0,1635.0,28.0,0.0,6.0,2013.0,5,10.171748503857627
18.0,-73.978752,40.740891999999995,-73.99398199999999,40.69932,5.0,1798.0,8.0,0.0,12.0,2013.0,0,2.9810144386337605
4.5,-73.95019531,40.78693771,-73.95454407,40.7790184,2.0,2260.0,16.0,9.0,3.0,2015.0,1,0.5925864479308659
11.49,-73.870898,40.773838,-73.984369,40.760244,1.0,99.0,10.0,19.0,4.0,2009.0,5,6.011680910365113
17.3,-73.98263299999999,40.75255,-74.01678000000001,40.706202000000005,1.0,1225.0,14.0,15.0,5.0,2012.0,1,3.6676355214922993
9.0,-73.989245,40.729075,-73.988405,40.714217,1.0,2071.0,7.0,0.0,9.0,2014.0,0,1.0275305455797148
7.7,-73.98778,40.71993,-73.999872,40.734621999999995,1.0,366.0,2.0,19.0,1.0,2010.0,6,1.196385447620827
14.5,-73.980021,40.755189,-73.986829,40.721404,1.0,1852.0,31.0,21.0,1.0,2014.0,5,2.3613703111135624
4.1,-73.993073,40.742446,-73.987963,40.750037,1.0,678.0,11.0,18.0,11.0,2010.0,4,0.588757972457226
10.1,-73.96964,40.74893,-73.97598,40.786243,1.0,874.0,28.0,9.0,5.0,2011.0,6,2.5993384616587143
8.1,-73.970223,40.759881,-73.99143000000001,40.750296,1.0,524.0,10.0,22.0,6.0,2010.0,4,1.2925047554389453
11.3,-73.96804,40.759881,-73.97977900000001,40.755003,2.0,704.0,7.0,13.0,12.0,2010.0,2,0.7007562555193189
3.0,-74.01132965,40.71583176,-74.00718689,40.71398163,1.0,2267.0,23.0,13.0,3.0,2015.0,1,0.25181643726116426
8.5,-73.97956848,40.76610947,-73.9552002,40.77711105,1.0,2290.0,15.0,20.0,4.0,2015.0,3,1.4844702906419665
8.9,-73.992648,40.743068,-73.971317,40.756322,1.0,1158.0,8.0,19.0,3.0,2012.0,4,1.444040876043215
4.0,-73.964385,40.792075,-73.955958,40.787937,1.0,1929.0,18.0,9.0,4.0,2014.0,5,0.5254248952437992
10.2,-73.871052,40.773783,-73.96378,40.77109,2.0,343.0,10.0,0.0,12.0,2009.0,4,4.855560519255773
4.9,-73.99883299999999,40.76008,-73.990447,40.751073,1.0,839.0,23.0,9.0,4.0,2011.0,6,0.7615298326227814
16.1,-73.98963,40.734418,-73.97330799999999,40.792663,3.0,931.0,24.0,1.0,7.0,2011.0,0,4.113989901189356
5.7,-73.984328,40.743204999999996,-73.973362,40.743657,1.0,1171.0,21.0,10.0,3.0,2012.0,3,0.5748954602376182
9.5,-73.989474,40.753558,-73.994743,40.765634000000006,1.0,1648.0,11.0,14.0,7.0,2013.0,4,0.8787577067337686
11.3,-73.989139,40.73757,-73.948047,40.778732,1.0,1271.0,29.0,23.0,6.0,2012.0,5,3.565604341909792
10.5,-73.994109,40.750989000000004,-73.953877,40.775402,1.0,338.0,5.0,1.0,12.0,2009.0,6,2.697787698626388
8.5,-74.006132,40.740396999999994,-74.00147,40.761421999999996,1.0,1516.0,1.0,23.0,3.0,2013.0,5,1.4730393357392724
7.0,-73.986777,40.733162,-74.005077,40.733275,5.0,1516.0,1.0,23.0,3.0,2013.0,5,0.9581446187990568
5.0,-73.964067,40.770477,-73.956661,40.780793,1.0,1863.0,11.0,11.0,2.0,2014.0,2,0.8112909525007357
9.0,-73.98145294,40.76426697,-73.97740173,40.78259659,1.0,2204.0,18.0,14.0,1.0,2015.0,0,1.2840719398122065
11.5,-73.99237061,40.73050308,-73.97336578,40.75915146,1.0,2332.0,27.0,7.0,5.0,2015.0,3,2.215351011976799
19.31,-73.776715,40.645398,-73.971272,40.792803,2.0,682.0,15.0,17.0,11.0,2010.0,1,14.405926766284068
13.56,-73.947834,40.752132,-73.74552299999999,40.766776,2.0,1251.0,9.0,1.0,6.0,2012.0,6,10.6362272567621
5.4,-73.9755,40.751762,-73.96446,40.754068,1.0,65.0,7.0,22.0,3.0,2009.0,6,0.5994017242352389
6.9,-73.95557,40.764887,-73.97436,40.753308000000004,1.0,576.0,1.0,10.0,8.0,2010.0,0,1.2677127224755256
10.5,-73.964004,40.75701,-73.95758199999999,40.768733000000005,1.0,609.0,3.0,22.0,9.0,2010.0,5,0.8769371826901318
12.9,-73.96219599999999,40.805172,-73.958589,40.762189,1.0,1168.0,18.0,7.0,3.0,2012.0,0,2.975827514634637
5.3,-73.985843,40.757633,-73.974088,40.760008,2.0,162.0,12.0,21.0,6.0,2009.0,5,0.6367157111757445
12.1,-73.99760400000001,40.721129,-73.971814,40.763332,1.0,413.0,19.0,8.0,2.0,2010.0,5,3.2133226365821286
8.9,-73.980242,40.745940000000004,-73.997653,40.730073,1.0,552.0,8.0,13.0,7.0,2010.0,4,1.4257346763471168
6.5,-73.964805,40.759902000000004,-73.97784200000001,40.741995,3.0,1356.0,22.0,2.0,9.0,2012.0,6,1.412955356202798
18.0,-73.966605,40.770555,-73.966038,40.799937,2.0,1806.0,16.0,19.0,12.0,2013.0,1,2.0303167691662183
8.9,-73.970754,40.756411,-73.986179,40.754675,1.0,906.0,29.0,19.0,6.0,2011.0,3,0.8161803402625106
5.0,-73.965662,40.790492,-73.975824,40.790745,1.0,1374.0,10.0,10.0,10.0,2012.0,3,0.5318686421668039
15.0,-73.95272800000001,40.776852000000005,-73.988997,40.760222,1.0,1424.0,29.0,21.0,11.0,2012.0,4,2.218609531107525
12.88,-73.86389,40.770052,-73.988597,40.742771999999995,1.0,1593.0,17.0,19.0,5.0,2013.0,5,6.793580513485795
8.5,-73.98986053,40.74196625,-73.98670959,40.76136017,3.0,2236.0,20.0,6.0,2.0,2015.0,5,1.3501016332056834
13.3,-73.993155,40.736075,-73.99988499999999,40.708543,1.0,238.0,27.0,11.0,8.0,2009.0,4,1.9346457695161805
10.45,-73.97492,40.747783,-73.87249,40.774361999999996,1.0,266.0,24.0,6.0,9.0,2009.0,4,5.666406912847934
